CC00382XX12-121700	1.0001059924829097
CC00904XX13-31830	1.0001059924829097
CC00335XX14-106300	1.0001059924829097
CC00974XX18-46931	1.0001059924829097
CC00811XX11-6310	1.0001059924829097
CC00884XX19-17230	1.0001059924829097
CC00663XX12-195000	1.0001059924829097
CC00923XX16-48430	1.0001059924829097
CC01089XX18-99830	1.0001059924829097
CC00997BN25-56430	1.0001059924829097
CC01015XX09-74130	1.0001059924829097
CC00252XX05-84000	1.0001059924829097
CC01025XX11-61330	1.0001059924829097
CC00990XX18-70230	1.0001059924829097
CC01108XX11-81232	1.0001059924829097
CC00741XX16-218900	1.0001059924829097
CC01207XX11-150330	1.0001059924829097
CC00907XX16-19230	1.0001059924829097
CC01021XX07-78630	1.0001059924829097
CC00847XX23-26910	1.0001059924829097
CC00925XX18-46230	1.0001059924829097
CC00947XX24-43430	1.0001059924829097
CC00879XX22-5230	1.0001059924829097
CC00740XX15-238400	1.0001059924829097
CC00917XX18-39130	1.0001059924829097
CC01013XX07-71730	1.0001059924829097
CC00500XX05-145900	1.0001059924829097
CC01181XX11-141430	1.0001059924829097
CC00295XX16-127500	1.0001059924829097
CC00167XX11-55600	1.0001059924829097
CC00935XX20-48030	1.0001059924829097
CC00818XX18-4020	1.0001059924829097
CC00077XX12-29500	1.0001059924829097
CC00218BN12-86000	1.0001059924829097
CC00197XX17-66500	1.0001059924829097
CC01044XX14-72531	1.0001059924829097
CC00518XX15-166600	1.0001059924829097
CC00303XX06-96900	1.0001059924829097
CC00566XX14-164500	1.0001059924829097
CC00108XX09-36800	1.0001059924829097
CC01117XX12-84730	1.0001059924829097
CC00399XX21-123400	1.0001059924829097
CC00218AN12-85900	1.0001059924829097
CC00536XX17-156900	1.0001059924829097
CC00958XX18-40630	1.0001059924829097
CC00591XX15-188600	1.0001059924829097
CC00875XX18-16630	1.0001059924829097
CC00881XX16-20230	1.0001059924829097
CC01059CN12-72230	1.0001059924829097
CC01042XX12-74431	1.0001059924829097
CC00438XX18-156800	1.0001059924829097
CC00050XX01-7201	1.0001059924829097
CC00815XX15-4120	1.0001059924829097
CC01053XX06-69230	1.0001059924829097
CC00541XX14-165500	1.0001059924829097
CC00768XX18-236400	1.0001059924829097
CC01059BN12-72330	1.0001059924829097
CC00656XX13-217601	1.0001059924829097
CC00632XX14-196000	1.0001059924829097
CC00685XX18-226100	1.0001059924829097
CC00851XX10-42010	1.0001059924829097
CC01055XX08-77830	1.0001059924829097
CC00425XX13-129800	1.0001059924829097
CC00233XX11-77800	1.0001059924829097
CC00976XX20-64331	1.0001059924829097
CC00517XX14-159200	1.0001059924829097
CC00326XX13-118800	1.0001059924829097
CC01059AN12-72130	1.0001059924829097
CC01050XX03-82330	1.0001059924829097
CC00846XX22-26710	1.0001059924829097
CC00097XX16-33701	1.0001059924829097
CC01032XX10-77330	1.0001059924829097
CC00791XX17-27611	1.0001059924829097
CC00245AN15-94300	1.0001059924829097
CC00542XX15-165800	1.0001059924829097
CC01218XX14-157231	1.0001059924829097
CC00650XX07-218007	1.0001059924829097
CC00188XX16-61800	1.0001059924829097
CC00948XX25-30030	1.0001059924829097
CC00258XX11-84900	1.0001059924829097
CC00449XX21-135900	1.0001059924829097
CC00966XX18-46430	1.0001059924829097
CC01051XX04-83930	1.0001059924829097
CC00527XX16-184400	1.0001059924829097
CC00621XX11-195900	1.0001059924829097
CC00957XX17-43130	1.0001059924829097
CC00245BN15-94400	1.0001059924829097
CC00130XX07-44001	1.0001059924829097
CC00914XX15-30130	1.0001059924829097
CC00444XX16-135101	1.0001059924829097
CC00841XX17-1730	1.0001059924829097
CC00545XX18-170400	1.0001059924829097
CC01024XX10-78730	1.0001059924829097
CC00852XX11-28210	1.0001059924829097
CC00137XX14-45200	1.0001059924829097
CC00209XX11-70400	1.0001059924829097
